*_texto200;0;0;10;9
*_texto201;0;0;10;7
*_texto202;0;3;1;21
*_texto203;0;0;8;21
*_texto204;0;6;1;14
*_texto205;0;5;1;18
*_texto206;20;2;13;51
*_texto207;0;7;1;5
*_texto208;0;2;4;6
*_texto209;0;0;0;4
*_texto210;1;0;10;5
*_texto211;0;1;0;14
*_texto212;0;1;9;13
*_texto213;2;18;3;95
*_texto214;0;2;0;22
*_texto215;1;0;0;37
*_texto216;1;0;4;9
*_texto217;0;0;1;17
*_texto218;3;0;0;7
*_texto219;0;0;3;0
*_texto220;0;0;1;11
*_texto221;0;0;7;19
*_texto222;1;0;1;25
*_texto223;0;0;3;33
*_texto224;0;0;0;1
*_texto225;0;15;1;41
*_texto226;0;0;1;23
*_texto227;0;0;2;35
*_texto228;0;4;1;7
*_texto229;0;15;0;13
*_texto230;1;3;5;24
*_texto231;0;0;0;4
*_texto232;0;2;1;8
*_texto233;10;0;2;33
*_texto234;7;1;0;27
*_texto235;0;6;0;13
*_texto236;1;1;1;5
*_texto237;1;0;2;29
*_texto238;0;0;5;41
*_texto239;37;1;0;43
*_texto240;0;0;1;9
*_texto241;0;1;0;16
*_texto242;0;0;0;6
*_texto243;1;0;0;7
*_texto244;0;0;0;7
*_texto245;0;1;0;9
*_texto246;3;12;2;267
*_texto247;0;0;1;0
*_texto248;0;89;2;109
*_texto249;0;6;5;16
*_texto250;0;0;0;4
*_texto251;0;0;0;4
*_texto252;0;0;0;37
*_texto253;0;21;3;42
*_texto254;0;0;4;14
*_texto255;1;1;4;22
*_texto256;0;0;0;0
*_texto257;1;0;1;34
*_texto258;0;2;2;37
*_texto259;0;0;0;8
*_texto260;1;0;0;22
*_texto261;0;1;2;2
*_texto262;0;1;0;9
*_texto263;1;0;0;3
*_texto264;1;0;0;45
*_texto265;0;2;5;43
*_texto266;2;1;7;83
*_texto267;4;0;7;65
*_texto268;1;0;13;22
*_texto269;0;3;0;24
*_texto270;0;3;0;3
*_texto271;3;4;4;108
*_texto272;0;3;0;26
*_texto273;1;0;0;3
*_texto274;1;2;7;68
*_texto275;1;0;0;7
*_texto276;0;0;0;2
*_texto277;0;0;3;24
*_texto278;2;1;1;32
*_texto279;0;0;0;3
*_texto280;2;0;1;7
*_texto281;0;0;2;15
*_texto282;0;0;0;23
*_texto283;0;0;9;8
*_texto284;2;1;1;9
*_texto285;0;0;0;5
*_texto286;0;0;0;2
*_texto287;0;0;6;0
*_texto288;0;2;2;60
*_texto289;0;0;0;3
*_texto290;1;0;0;7
*_texto291;0;2;0;11
*_texto292;3;0;4;16
*_texto293;5;0;0;6
*_texto294;3;0;2;36
*_texto295;0;0;0;37
*_texto296;0;0;0;2
*_texto297;0;1;0;3
*_texto298;0;0;0;6
*_texto299;1;0;3;12
*_texto300;1;0;3;14
*_texto301;1;0;0;6
*_texto302;0;0;1;29
*_texto303;4;0;0;1
*_texto304;0;0;0;4
*_texto305;0;17;1;52
*_texto306;0;0;9;0
*_texto307;0;0;4;5
*_texto308;0;0;0;10
*_texto309;0;0;2;25
*_texto310;0;0;0;4
*_texto311;2;16;2;209
*_texto312;0;1;4;0
*_texto313;0;2;0;6
*_texto314;0;0;0;10
*_texto315;0;0;0;0
*_texto316;0;1;0;16
*_texto317;1;0;0;6
*_texto318;1;0;0;29
*_texto319;0;10;12;48
*_texto320;0;1;0;12
*_texto321;1;8;3;27
*_texto322;0;2;0;6
*_texto323;0;17;0;24
*_texto324;0;2;0;29
*_texto325;0;2;2;36
*_texto326;1;0;6;5
*_texto327;0;24;10;104
*_texto328;2;2;0;36
*_texto329;1;0;0;17
*_texto330;0;0;1;15
*_texto331;0;0;0;14
*_texto332;0;0;1;23
*_texto333;0;0;0;11
*_texto334;0;0;1;12
*_texto335;3;0;4;8
*_texto336;0;0;5;10
*_texto337;0;3;0;4
*_texto338;0;0;0;2
*_texto339;0;0;0;3
*_texto340;9;9;3;45
*_texto341;0;2;1;8
